,BTC,ETH,USDT,BNB,SOL,USDC,XRP,DOGE,TON,ADA,SHIB,AVAX,TRX,DOT,BCH,LINK,NEAR,MATIC,LTC,ICP
2020-10-10,209130239494.65012,41899893524.12289,15722861219.753746,4088508779.9599485,102101819.79891624,2810756965.328205,11484360136.813892,336111689.9837058,,3267585277.1235747,0.0,98654260.13764963,1889672224.6131914,3626272561.8142967,4400255413.426461,3072745063.1766243,,65681065.15193111,3211040248.043339,
2020-10-09,204827451843.37863,41287658659.50327,15626233374.70209,4107649099.676693,107778851.91582133,2810914392.247467,11448242391.1727,335821979.74342185,,3171149839.7083225,0.0,103764967.97635552,1879134843.2091277,3634383221.17195,4400817645.787662,3368295928.9975557,,65248597.146068,3139276406.439705,
2020-10-08,202064144550.3406,39608808456.55196,15626913774.439272,4000828629.2285385,100368606.7828738,2769847167.0728374,11356288255.780188,328573194.86756176,,2991528631.7565627,0.0,95654837.16992466,1839546793.3562002,3498108576.119667,4331195936.08605,3291718470.7966337,,63483489.80781366,3098565932.6140256,
2020-10-07,197485816054.93155,38592810957.35199,15618158870.881723,4000760078.8379126,96678235.2477901,2683950703.767137,11224598913.812586,328490146.43562365,,2918360588.485111,0.0,84447047.34615561,1825672962.642066,3290194893.422914,4139141192.312957,3256572642.528471,,64730959.47907416,3061759912.5004106,
2020-10-06,196281911458.15378,38476195645.38716,15607910736.775969,4002159704.08625,90716350.09490736,2666260851.157685,11080168289.029102,330516077.4635754,,2887475829.7984395,0.0,86672616.27598791,1833073188.6961768,3202682677.053952,4078862528.1488657,3228646739.2935877,,65519001.08377297,3017134336.641695,
2020-10-05,199769602127.94168,39954971652.353264,15624445457.188658,4138562603.20939,110119117.58235022,2640898058.0301666,11327476372.691938,330595648.8938459,,3034839678.558669,0.0,97461487.01487541,1894882100.9868045,3557842898.4826026,4116052511.2475743,3377466761.667537,,71917535.45299014,3041609177.876693,
2020-10-04,197468899356.86166,39794771395.67335,15596092060.182186,4179682322.5648713,104250459.1504476,2640169978.240023,11186060597.612612,333407496.42572874,,2997634376.578529,0.0,97047186.38243811,1889047249.5994182,3558875853.0090723,4103661521.5589857,3447923596.6662793,,71005061.06920661,3065363622.3814263,
2020-10-03,195233191301.2567,39106512853.707,15597181834.813175,4072598560.5178576,104274635.61227962,2631826662.1805224,10520051301.882381,328808013.22871333,,2906296013.600637,0.0,98530658.7075215,1941389684.342166,3470315783.6107564,4056607509.431921,3540255427.362584,,70807069.54435043,2989719910.8938375,
2020-10-02,195716085732.39615,39069960289.619,15556085822.468504,3940231193.5682025,107500110.50109477,2541975629.8322735,10573305365.063187,326820338.46076506,,2890990819.387555,0.0,96215332.06195498,1857532430.0863202,3515619342.004152,4077875839.121765,3616745327.8540463,,69747100.60684969,2946294542.4405446,
2020-10-01,196512086756.27814,39851388059.37965,15512206826.403526,3961356700.5379853,116403066.95333205,2513034485.498812,10759891552.583754,330888014.26810485,,3044828930.932634,0.0,101701709.44411846,1834187058.6130407,3703757887.077122,4214781531.1064816,3769177910.860306,,72446320.69470914,3037112537.9449024,
2020-09-30,199556965503.7717,40606130497.96264,15522531377.895573,4229794764.183258,117178459.57132548,2526168012.5864987,10913203938.6673,332662363.6317093,,3144283757.419978,0.0,105902382.5965933,1867372298.127806,3708830409.386106,4225442430.224302,3619580603.737574,,76925913.43791147,3040608727.791305,
2020-09-29,200660083838.7249,40581050364.06368,15473744247.968449,4165115470.3549457,117872307.03014542,2538586973.3489923,10976092169.161629,339614378.8248438,,3147982046.2976336,0.0,101502296.41373207,1884650071.9877048,3837300168.0152,4243252782.4622655,3748977402.457147,,75101155.08064657,3002587743.4566445,
2020-09-28,198154065044.1842,40057637361.28107,15405393593.35878,3896032265.1877365,116996606.06382905,2597507642.3411775,10916733254.607126,335353893.54769427,,3132013925.7848434,0.0,103017676.79266354,1885290201.579369,3749825720.83317,4190734725.665852,3436116830.341552,,72090627.08078597,2973353460.020346,
2020-09-27,199357967522.50534,40309981003.8054,15362440714.900066,3783338709.281715,123455190.65342163,2533182719.967625,10947604292.048368,340381383.02873176,,3151289578.8580637,0.0,113325620.5743547,1905348243.372821,3675151411.956258,4239832482.0234466,2695790565.3568854,,71263900.58713987,3021254303.091296,
2020-09-26,198893019773.83698,40085290850.31678,15300612698.871141,3786510684.071302,121440587.25937828,2507815540.312702,10920765622.537945,343387129.3116576,,2973219789.62143,0.0,111211589.9854727,1952823567.9306388,3707023756.0355635,4114325969.011343,3067464620.262,,71992745.60944921,3027273265.13885,
2020-09-25,197809986225.92685,39707914545.58389,15242978801.8212,3561555010.711188,122206478.07352893,2506048554.7256184,10910028142.4551,341120227.96687686,,3013095545.860658,0.0,115450839.62972882,1945600040.4717822,3769516670.958218,4013733201.4770446,3065979265.573,,72820162.5431056,3020217185.7847567,
2020-09-24,199045623654.10297,39384347821.51636,15239941761.532713,3554397705.569784,118764707.79699808,2458968632.7879357,10503396315.990017,332209044.75127125,,2576629223.7008243,0.0,111880746.31788824,1876968960.870905,3736279268.4642587,4008954696.588207,3418842856.6985,,72217687.717801,2951298283.735987,
2020-09-23,189529920746.46765,36196531454.27133,15218786101.825901,3300697549.5367,107545200.18238471,2414047115.1618285,9976501614.778381,323599428.43706936,,2388284815.7629375,0.0,100902481.23141676,1781397145.985433,3437376885.779542,3851850082.122919,3551547041.245,,67357545.4684624,2821103400.143257,
2020-09-22,194932197947.436,38830213877.7743,15233945625.1154,3480304977.41789,110493813.334531,2391425432.4291,10526490794.907,335642709.065402,,2543566501.55467,0.0,128248483.39289,1794637800.01586,3559346334.81572,4076131184.44589,3528574724.99,,74726366.3331316,2918394264.08898,
2020-09-21,193514327128.297,38519366614.9833,15243875313.1331,3360034461.39314,104757856.3029,2392455438.74641,10468793070.5235,332359049.983079,,2502302450.30531,0.0,0.0,1791400335.75126,3491249077.07478,3955180104.81239,3846108077.28,,72063451.6147247,2842432912.05603,
2020-09-20,202308927892.353,41812641074.3416,15238740759.8183,3811197211.6586,107361555.128177,2322713231.62393,11113896108.3598,350976930.950444,,2782473260.43083,0.0,0.0,1932299456.72105,3983952931.6032,4193940565.36559,3766635593.91,,83526076.7011117,3085167468.42381,
2020-09-19,205185696336.192,43440360814.8873,15228650868.0355,3935239344.36915,113270346.303239,2283061091.10545,11337877219.4206,352928506.899833,,2851669375.23802,0.0,,1990864172.55373,4199640090.85282,4327324183.64659,3842353946.305,,79543018.378512,3188069966.8442,
2020-09-18,202405809880.581,43302193327.1808,15103276765.5158,3956664774.97336,116227097.944417,2174402253.81038,11292428408.4428,354211095.995222,,2833753910.03528,0.0,,2084506925.15055,4472788248.79357,4337851406.93559,4241852740.055,,79989211.5415553,3173679301.32408,
2020-09-17,202475761712.394,43821351213.4089,15073198578.4959,3897985086.45688,107424214.43618,2105065446.00073,11359386614.1232,355350720.155226,,2931310016.22197,0.0,,2013917882.91188,4549984896.08848,4318353227.07845,4197741154.11,,77710536.2919954,3200475070.02543,
2020-09-16,202942925722.083,41202147932.0841,14999924553.4573,4038270839.012,93917562.6875188,2072382608.37723,11163601882.319,356864047.542933,,2851444344.37061,0.0,,1898583126.17537,4331724982.68753,4292296919.31405,4469160914.155,,75526799.048719,3138328709.33019,
2020-09-15,199641896761.512,41087642852.7861,14945264815.866,3928203642.59658,107710516.414547,2053604297.1439,10983553363.8706,357575916.44994,,2908901261.97714,0.0,,1999410433.88418,4344841940.61479,4363536397.36349,4375523796.385,,77989213.8783877,3167891971.45301,
2020-09-14,197484272946.612,42482307939.3069,14728290333.0267,4502400573.7189,118987736.46406,2016445229.99491,11095132155.3784,353858513.198275,,2508929771.33929,0.0,,2182192407.80209,4560564713.56071,4189890350.45491,4392959562.355,,76600189.6757999,3213367489.559,
2020-09-13,190870759062.079,41160025962.3255,14697754457.7191,4485069874.89374,113349810.373631,1994741743.37164,10883759100.8525,350476175.953957,,2459337148.69043,0.0,,2191568821.28261,4517285669.33471,4107511805.74398,4332052447.555,,75365115.4489236,3145983705.15438,
2020-09-12,193049493276.593,43588199421.8177,14702420808.5396,4119897327.78453,117103942.771464,1954647247.47582,11154409007.6703,355828180.109679,,2530438657.18678,0.0,,2346750748.69506,4380082750.89405,4264106265.49392,4124761105.255,,79802242.7355294,3325687816.74595,
2020-09-11,192275791668.534,42177302259.4925,14594441178.2765,3675351150.29834,120434613.072138,1914163368.17173,10950852982.3244,354191865.882438,,2514641826.05188,0.0,,2401224115.63843,3961031724.18101,4175833598.80087,4349302009.745,,80655871.3852727,3212303729.08565,
2020-09-10,191568387061.555,41430053162.3925,14452950930.6986,3546608927.29974,120996908.90366,1849355010.00232,10961584883.0421,354031943.402211,,2518960461.07679,0.0,,2370301923.65519,3906477359.16521,4215911572.01591,4519805323.985,,77877012.0934844,3187527096.4291,
2020-09-09,189325507175.126,39512826169.5128,14362185112.645,3542334927.67196,125895646.215421,1833586722.0804,10785112204.3713,350691173.953314,,2420254923.38504,0.0,,2438215516.46233,4015065990.6637,4159480933.87737,3714015162.41,,76239422.9122837,3133588725.4696,
2020-09-08,187267336727.676,37988119626.6691,14214715951.8366,3348824082.8392,84805195.3148526,1792973166.63531,10656568300.7491,347692949.97545,,2359641180.50267,0.0,,2508169832.62657,3644492936.27343,4119692455.35137,4372503210.18,,69045887.5622128,3099602851.00571,
2020-09-07,191657203885.383,39679199319.9028,14153158067.6894,3233740277.02873,99856838.0760455,1769299040.67322,10900539862.7601,354702877.014839,,2419859105.42924,0.0,,2312921523.44703,3917633675.14744,4231891588.32622,4205837224.645,,71251914.8923506,3189892799.76454,
2020-09-06,189997214393.289,39751917522.7842,14167651778.6069,3348883883.93509,103685156.764957,1727361030.72075,10835602512.3036,351568868.167265,,2412763133.86814,0.0,,2258950779.64072,4092255324.15976,4228811551.55191,5214088926.865,,71075529.7716607,3142675721.58963,
2020-09-05,187940141275.803,37710860057.8221,14092690948.2086,2812861769.14381,87285369.2146955,1693485927.76907,10698811447.1253,347914351.368353,,2331449997.91266,0.0,,2149577199.32224,3514880375.0138,4170251808.41421,5642522358.41,,68160318.303954,3111962364.73983,
2020-09-04,194255818703.632,43665020996.3354,13982320498.8201,3040639910.99084,119132915.465114,1651416929.57291,11517592373.2332,365578053.205988,,2656099876.11921,0.0,,2552524882.57094,4387757398.22662,4291714836.81764,5497970695.7,,73608232.6952015,3309267725.93989,
2020-09-03,189322069063.343,43370721325.6821,13827028753.6795,2977646778.52684,117631513.488068,1585650699.67726,11098891750.433,353407911.686784,,2492979309.39977,0.0,,2951805243.81251,4900906249.03192,3998851864.80843,5765537479.135,,73364878.2765807,3123351779.28933,
2020-09-02,210909793680.913,49478789434.873,13648663243.3196,3565450183.47996,137185056.897479,1517343080.94205,12443862450.1768,393723629.528822,,2997504254.86297,0.0,,2468726552.90622,5234800947.37602,4888043309.8526,5798477338.99,,88942378.5328352,3797966399.85821,
2020-09-01,221181001606.839,53633933560.1349,13483837146.3186,3584473533.93519,142029235.639603,1518200791.80127,13304778880.7613,410502858.905674,,3251530867.52264,0.0,,2476052862.26454,0.0,5417103332.70537,5304621210.14,,96896574.5149255,4110169775.67812,
2020-08-31,215817677821.857,48909170051.9544,13368167895.7806,3349228654.12054,155135267.461776,1477273806.54508,12678006729.118,405995488.780816,,3180947691.0941,0.0,,2099451707.21975,0.0,5080476441.91545,5074198792.145,,100529062.653159,3994085079.55646,
2020-08-30,216373660045.36,48151884394.293,10009950000.2087,3414480811.08244,143848364.09318,1468810608.14238,12735064439.1581,415967943.031652,,3044806864.84527,0.0,,1931397451.97715,0.0,5163998625.20371,5338114257.035,,102632433.339702,4099231860.24997,
2020-08-29,212583870983.482,44945899479.8523,10026455822.8945,3322978734.03833,128704139.655732,1462877799.79296,12350936087.3797,413659277.462124,,3025992529.48252,0.0,,1794220105.79792,0.0,4976575188.65043,4975883859.275,,104539894.473628,3743728944.9064,
2020-08-28,213231661583.088,44485705031.5215,10018578135.3146,3340674193.19129,130085569.491252,1421662667.97818,12240673038.497,411895611.107467,,2837784381.25371,0.0,,1718466141.01284,0.0,4975587603.08293,5314175856.815,,101412487.406315,3747428403.09445,
2020-08-27,209172436816.551,42992439543.4564,10020277862.5023,3333012205.77097,111060306.36774,1420883228.67545,11901631634.3191,403564900.397309,,2769641487.30539,0.0,,1655338315.35588,0.0,4895213658.04636,5311136483.8,,97192155.675925,3661200919.12561,
2020-08-26,212210534428.287,43417926668.4177,10016747023.4949,3216988911.48796,113824141.563725,1396655207.89965,12485661391.1492,416200661.12694,,2989007620.68481,0.0,,1701684374.19677,0.0,5098237491.25051,5586067184.53,,101601892.978665,3812133909.34588,
2020-08-25,209942744480.573,43135697974.0757,10021867397.9886,3101183769.04707,103619131.980434,1377477103.65391,12490744794.1639,416312715.322817,,2937332630.16969,0.0,,1657663559.52011,0.0,5120717824.08126,4830299525.24,,97658684.0770659,3826259089.19385,
2020-08-24,217477962650.242,45842265022.6177,10017974469.7821,3264433403.08927,106162865.723266,1357585346.98971,12998070622.1293,430544250.892677,,3227620470.48955,0.0,,1803169492.33602,0.0,5389224269.38308,5631954095.46,,105666367.305216,4062179119.33477,
2020-08-23,215439967321.336,43954518396.1863,10021671716.4924,3158293018.89477,104616816.094793,1349648002.86088,12826002016.1707,430026193.951913,,3152604458.57408,0.0,,1753164209.0078,0.0,5271151843.69412,5683994454.495,,95400796.5143698,3958807135.57279,
2020-08-22,215742068894.983,44448918221.5718,10007777119.6758,3211575904.74272,95122114.0144119,1331176243.99877,12878136590.1375,433479975.903163,,3248030060.80455,0.0,,1803205764.13998,0.0,5315400441.19071,5684481092.955,,98576993.8403697,3937965763.03943,
2020-08-21,214082401860.976,43690315907.4493,10043702396.6308,3195571930.44371,92690989.2578399,1335178619.79481,12614593511.4258,427273265.847848,,3208744872.93335,0.0,,1744436133.38945,0.0,5258449751.70897,5846940697.045,,93982318.3146374,3876858022.11859,
2020-08-20,219350310325.759,46751356941.1,10002309329.4732,3334719465.88635,101023083.037279,1302241540.79544,13148988770.0382,435550927.865083,,3464940043.74028,0.0,,1973861702.61362,0.0,5452274568.12168,6581464920.205,,100682177.409852,4110648055.11723,
2020-08-19,217122068305.445,45625864918.4277,10022295991.3593,3221767588.70684,91286346.3844131,1273150065.01456,13044391669.7802,431060773.020062,,3351728015.01171,0.0,,1901641329.03453,,5413313861.41835,6684562684.8,,93849121.0248337,4047380317.34742,
2020-08-18,221413097553.274,47551407033.0556,10025419674.0832,3331052284.74678,103607422.825354,1246911369.97824,13631409331.3403,442352422.956569,,3563078059.42408,0.0,,2063994279.52842,,5625277382.63151,5924251351.9,,101669883.98966,4276903969.70031,
