,BTC,ETH,USDT,BNB,SOL,USDC,XRP,DOGE,TON,ADA,SHIB,AVAX,TRX,DOT,BCH,LINK,NEAR,MATIC,LTC,ICP,LEO,DAI,UNI,RNDR,ETC,FDUSD,HBAR,APT,ATOM,PEPE,MNT,CRO,FIL,XLM,OKB,STX,IMX,KAS,WIF,OP,ARB,TAO,AR,GRT,VET,MKR,XMR,SUI,INJ,THETA,RUNE,FTM,FET,TIA,LDO,FLOKI,BGB,ALGO,CORE,BONK,SEI,JUP,FLOW,ENA,GALA,AAVE,BSV,BEAM,QNT,DYDX,AGIX,BTT,WLD,AKT,FLR,W,CHZ,PENDLE,ONDO,EGLD,NEO,AXS,KCS,SAND,XEC,AIOZ,EOS,STRK,XTZ,JASMY,MINA,RON,CFX,SNX,MANA,ORDI,GNO,GT,CKB,APE,USDD,HNT,AXL,BOME,IOTA,TFUEL,PYTH,KAVA,CAKE,NEXO,KLAY,LUNC,FTT,RBN,BLUR,ROSE,BTG,XAUt,OM,OSMO
2020-03-22,106591196068.926,13590860527.4882,4637871716.99428,1735514181.22656,,662820963.430477,6585765148.8073,214343344.138332,,702337218.055167,,,691142087.37318,,3736418940.69823,660695084.518,,27742174.8299294,2292391577.96151,,1003519747.15121,78568469.6533767,,,537168889.766726,,115209264.571537,,366967064.413123,,,511860462.471826,0.0,754510428.265412,240487774.2336,28258748.7334121,,,,,,,,,144076758.808976,253788596.462776,670755461.825258,,,55167342.6595094,8541729.06981454,4656435.87998227,8451216.09728133,,,,,97166127.5745513,,,,,,,,,2894145362.50863,,25926042.1115943,,5909725.19254104,,,,,,25095685.0383363,,,,420830511.856025,,84297521.3539512,,,,1965191547.22277,,1038511561.46082,,,,,81305935.0431628,24363080.3478828,,10905724.7513428,22214593.4441008,45335889.125378,,,,,,354310402.264653,6178045.2135594,,13720615.0166669,,54688773.1604997,,37863523.5451571,214421844.438573,,,,120131507.121709,0.0,,
2020-03-21,113068192795.056,14635764102.3456,4646775523.70113,1875460321.18815,,666270881.007538,6934993697.0201,220961923.934094,,762610838.080903,,,748758600.13973,,4023959787.06509,644981749.566,,30859385.2837787,2466743817.88634,,997028930.918025,83760244.1309763,,,582803658.764502,,127600107.135931,,411522352.845822,,,537915830.180394,0.0,803546868.202918,262475729.7912,31024683.0019807,,,,,,,,,160405333.385226,269644038.785439,719791363.887461,,,63065590.1678939,8557796.88169257,4927814.43602959,9594348.56560748,,,,,101023738.100124,,,,,,,,,3075663811.95218,,27451160.9768239,,6728146.24455785,,,,,,27246835.7255398,,,,439876633.139471,,80863603.2310347,,,,2097823910.03992,,1161409898.85082,,,,,86528772.6917573,25922943.8235307,,12266685.0536885,23182218.2354252,49444796.7206819,,,,,,399931704.21563,6723487.14803442,,14957265.3661231,,59967362.0999303,,40173230.9028094,228293239.904723,,,,134084577.42946,0.0,,
2020-03-20,113309245860.002,14624949756.7366,4631022300.28668,1847133243.76074,,639217501.210969,6877526044.65131,219455535.697865,,761414941.565953,,,749927363.451849,,3932912470.03296,622956956.3035,,29880931.6329492,2452922646.28906,,988543884.751637,82581979.5572476,,,572937570.707595,,131138067.470985,,412459431.868538,,,550756144.540054,0.0,809105077.201886,263162312.4432,29165704.4526164,,,,,,,,,157234610.22359,253951773.976846,701698555.446174,,,62176838.7992995,8774652.65223316,5170804.74340738,9228978.10794039,,,,,103363263.681272,,,,,,,,,2940325995.11163,,27623674.5148488,,6917534.08730918,,,,,,27434123.7019066,,,,442001571.982712,,70263924.2933744,,,,2030551897.60498,,1179705411.9346,,,,,90549176.2456482,25906380.6788069,,12086500.4753288,23131001.8708224,46697607.7404661,,,,,,409542109.051333,6635037.67639367,,14976983.3191233,,56763712.6818015,,40647360.9243934,227368514.206886,,,,130586290.775701,0.0,,
2020-03-19,113162079955.697,15048018840.04,4657190925.543,1909934856.43718,,640083088.682092,7235640317.83051,219514141.337855,,789518106.916158,,,778027139.942046,,4058032018.00129,738223860.6225,,31055172.5018245,2513235592.85531,,989983551.30881,82872608.6603809,,,588397263.081718,,139138469.045664,,393668235.615245,,,566103618.754661,0.0,840940832.318254,250295619.0444,29732505.3381467,,,,,,,,,162220203.925337,258319135.509363,718881500.981695,,,57236025.326862,9561540.20937238,5353244.14482533,9067669.31563955,,,,,104563059.793016,,,,,,,,,2866452832.06066,,28650262.4829602,,7139758.15772115,,,,,,28823352.1614566,,,,459164176.537466,,76873489.2717913,,,,2109893194.89452,,1155815174.44919,,,,,84107532.872131,26143541.4616678,,12381434.0203443,22478723.7908542,48210351.2718705,,,,,,471979523.329974,6371343.57436199,,15146977.211927,,60382481.9494444,,42938054.2126322,233217565.621952,,,,132131508.068441,0.0,,
2020-03-18,95740715528.8542,12650160817.9084,4522818937.67231,1573897290.12766,,606216197.275663,6273900950.31156,193785698.407974,,656878462.835323,,,662419721.401789,,3284183906.20564,750231169.31,,24450642.7510613,2166347103.3539,,948730288.233066,92651064.276184,,,520237179.93284,,123920887.157494,,334684857.64998,,,491508383.173105,0.0,729171228.228061,211451962.7904,23722567.4258853,,,,,,,,,136553363.885641,203902941.850366,628210361.395156,,,48117148.0539593,7880374.29635833,4148748.7282128,7406497.09388634,,,,,89425523.5543155,,,,,,,,,2188240707.64364,,24984255.7440352,,5867507.01730178,,,,,,23738613.9202779,,,,391217332.040301,,78162869.9948487,,,,1791816211.70783,,959141134.501096,,,,,72698550.0047998,22589299.6442012,,11182694.0500101,20349814.0706683,40826879.9640256,,,,,,343001967.247302,5563382.75118006,,13378233.6315874,,48950829.3857101,,36067034.9217374,197149027.26394,,,,108885377.11112,0.0,,
2020-03-17,95499941183.34,12549513954.4941,4531625713.22723,1567370634.4219,,604380537.924183,6336314382.05617,196461667.718322,,654479617.162587,,,659171041.104856,,3306475918.03518,847397089.7455,,25071893.0560661,2158391140.75959,,908154551.09105,90723380.642664,,,526491602.929396,,128973355.860204,,330378405.480909,,,480576314.374485,0.0,746203866.610937,208874870.9952,23947597.4927515,,,,,,,,,134898059.300754,213882824.603061,618454241.843011,,,49987274.8851291,7457856.22057703,4221779.11800867,7421083.56887322,,,,,89853153.8200923,,,,,,,,,2145118674.13229,,22251285.4482734,,6068764.46622541,,,,,,25045985.2384164,,,,390363126.944192,,88181369.5415432,,,,1778036330.43668,,945552065.323941,,,,,79554159.1044256,23401611.4034262,,10374497.7507461,20266919.8383285,42687721.4032983,,,,,,335857859.630426,5909781.34071816,,13376653.8330263,,48923001.4921475,,38943253.2348751,197442966.584429,,,,107480360.659282,0.0,,
2020-03-16,91633478850.4746,12180483052.6055,4628458992.72804,1459875426.75662,,597953852.967227,6184578516.93243,196417176.377177,,625375602.678633,,,637572780.544529,,3130347613.22451,722672643.7,,22332021.702302,2113940825.14022,,877368988.967194,93478570.8379002,,,517474122.472224,,122583841.385791,,318018608.005265,,,447332691.698952,0.0,712517917.338506,203956756.518,20878071.6691978,,,,,,,,,126104808.261858,210909571.266992,591299998.622306,,,46609388.2751981,6429287.78699302,4180794.34318577,6831896.08155493,,,,,82917590.317464,,,,,,,,,2008884567.94539,,21407544.5330431,,5560977.03166054,,,,,,23523232.0271247,,,,379303108.779012,,90477150.2106533,,,,1735428460.38938,,924540707.363197,,,,,75355773.1563685,23279645.5316681,,10182562.4039265,21910615.6563154,40028521.7850109,,,,,,306289400.381934,5731247.5772455,,1494756.35536075,,46275075.4851107,,39582646.3170919,193438552.385769,,,,103696936.288366,0.0,,
2020-03-15,98530059889.968,13787534423.1597,4651590222.29285,1623183882.3554,,579058578.691129,6743672546.93502,208529246.530011,,703131371.726447,,,689783659.41627,,3268904772.34519,1336130848.542,,27380451.6226036,2342660615.54686,,902431067.968014,99303090.5133437,,,588120115.615626,,138529903.724476,,369364423.926537,,,463331234.759471,0.0,775568805.208697,224196176.208,24494295.0752002,,,,,,,,,140339840.836388,238246349.157824,665634161.671988,,,54718888.2015614,9365730.53227785,4971572.14099211,7828216.19762275,,,,,97127908.1144896,,,,,,,,,2253595392.72144,,22697848.3502015,,6305206.43029826,,,,,,26548752.0405913,,,,423564301.551534,,108801368.976373,,,,1888733327.30402,,1086084385.72823,,,,,79963514.3807191,26356204.619427,,11000944.1519919,21994289.0164237,44545136.6086651,,,,,,366928241.216545,6518792.23930838,,1806397.93646924,,52179320.2850469,,41471692.8282248,201418943.008392,,,,115013837.320271,0.0,,
2020-03-14,95014981943.9861,13575727274.8179,4649890998.13531,1577212181.255,,557157425.683494,6454051865.87722,206091389.858682,,674339082.264334,,,650939208.868902,,3071953595.63648,1429726103.5925,,27232132.2959776,2211281927.63961,,937754444.799647,94189048.4211498,,,538034911.573755,,142110041.822928,,350151345.034995,,,453496101.868695,0.0,755613086.548018,188586547.5432,24872411.9823948,,,,,,,,,140239940.835216,250659490.059668,633204188.198734,,,53928267.4413529,8974699.40640789,4837468.35915921,7659465.71976774,,,,,96615491.9718749,,,,,,,,,2131684759.60028,,24417288.9402563,,6090717.63083298,,,,,,25889712.4767453,,,,407484664.635887,,111652213.244603,,,,1806048117.77675,,1108448980.97118,,,,,82520307.8147451,24310173.6838008,,10212948.6768736,22258057.2685434,43434698.1396165,,,,,,411387935.919396,6007936.56368285,,1763765.23320377,,54783060.4992718,,42849595.0498173,195214109.738422,,,,107624445.754445,0.0,,
2020-03-13,101644613038.335,14663417618.4701,4640645553.71466,1684938084.78521,,464030676.685085,6982495632.44002,214986092.172923,,737296260.383964,,,683096173.603206,,3234971835.05348,1422370359.7075,,29640436.5490086,2406597115.74057,,941415540.121995,105858180.17298,,,563668549.122213,,120639954.284725,,344277507.741705,,,482981299.893962,0.0,800887496.44899,190945645.5138,26891374.398115,,,,,,,,,154721950.841193,269158251.988414,643941319.863932,,,53767788.0522365,9893917.27186329,5217801.31741405,8403832.17466426,,,,,98885120.090498,,,,,,,,,2215635398.6637,,25484330.3488407,,6541110.10661411,,,,,,28016065.3679159,,,,435092006.455999,,109094500.89362,,,,1935532291.19802,,1235960871.73867,,,,,92491465.3955287,24311104.4670664,,10899627.3046581,20617889.6387593,49238376.5958033,,,,,,362264646.701111,5443742.35143885,,1929700.95673545,,54606379.8044253,,46546879.2026028,196589753.308773,,,,114864194.612825,0.0,,
2020-03-12,90804613600.616,12366138225.0849,4891126960.56329,1493178250.05781,,514092342.350759,6118533337.22963,190144933.816014,,621232514.31031,,,586251721.770133,,2789876800.04633,1431384727.759,,25606746.0070479,1988180693.58716,,985895117.353247,109634314.848893,,,461059597.878635,,90078251.3319062,,314483970.421147,,,427932842.84954,0.0,677492669.150105,160339918.332,22950975.3121882,,,,,,,,,133128116.741627,213469008.538888,577030302.528126,,,47216980.8584207,9863103.66633216,5310002.95738907,7705175.35266284,,,,,92053288.6599884,,,,,,,,,1993443454.39024,,18738050.8819295,,5475156.83352289,,,,,,24756770.2160065,,,,416467383.732848,,112325822.30557,,,,1701862021.04017,,962437719.824356,,,,,73091174.6127452,19584601.9680231,,10223090.2333002,22469227.1042667,41507465.046623,,,,,,314595934.90818,4501685.37279062,,1795715.37596965,,52982765.7924609,,45043688.5658097,207037054.131953,,,,92908615.8037674,0.0,,
2020-03-11,144508402670.563,21446678546.1607,4636825895.22426,2570218252.053,,461588061.651845,9118339802.52946,270074772.379497,,1027986945.6606,,,989248812.416057,,4890279835.41514,1520607569.082,,52293968.8985393,3114857126.06501,,982801430.789789,116990213.430462,,,765026176.4415,,162203064.61174,,567437541.124499,,,698810477.914036,0.0,1020725924.50569,268683868.2666,43305732.4150629,,,,,,,,,246810891.065103,484053355.777477,945828552.783351,,,86368497.8811564,14361399.1508623,10757075.6049765,19302243.1356076,,,,,176177515.176974,,,,,,,,,3490756150.82064,,35439674.2756135,,10341476.3268231,,,,,,49916098.1606048,,,,663446331.549331,,116405064.192636,,,,2817698134.13762,,1766196737.52937,,,,,121496424.805857,36765001.1994651,,15695521.6703835,29801079.173151,85953637.869371,,,,,,541776235.87908,9385997.47870758,,3808418.50422441,,84715470.9326939,,57653224.8421043,230442780.206383,,,,160141590.529053,0.0,,
2020-03-10,144465567734.489,22093126953.1259,4650355068.44784,2624783868.5424,,452553330.866268,9299728107.75994,272882609.986803,,1075849153.32693,,,1007275811.07759,,4978855900.88181,1637474152.7655,,56875558.288394,3229716139.88373,,984289231.223642,118178863.064287,,,792216404.811629,,151605804.109276,,586230694.590584,,,699711434.788775,0.0,1053174795.41383,272778418.8174,43407407.2542763,,,,,,,,,260941316.204696,500897532.6935,960460784.16256,,,97404132.6092618,14210201.6283086,11377609.9005091,19777809.3840756,,,,,184648085.349682,,,,,,,,,3642792871.56169,,34739128.4664138,,11337737.8473068,,,,,,48534095.2748911,,,,696283472.008497,,117023552.557874,,,,2835752371.01979,,1818367075.60115,,,,,131133150.638739,38566594.2157015,,16843751.3333742,29971462.2177653,85256092.8689427,,,,,,550390895.746282,9792726.53968064,,3902650.6655219,,86109369.552874,,59478373.4613924,236029437.066972,,,,167953683.739439,0.0,,
2020-03-09,144706353758.487,22224520905.918,4637946744.78236,2577359026.81662,,454869720.492646,9165891732.27431,273818706.27516,,1075504681.772,,,999400112.532351,,5005690595.70191,1652439037.298,,56390988.4444849,3223665284.07713,,978651220.759177,119688329.546825,,,805535825.815551,,153007200.993253,,574283392.548426,,,699074115.762733,0.0,1051782272.64883,273286010.2356,36616784.8134375,,,,,,,,,258384857.077321,507351880.845569,965589873.55488,,,95197738.2837535,12010522.1377977,11055807.4707527,19344800.9916846,,,,,178428712.338344,,,,,,,,,3648762066.4439,,38053155.8766286,,11027518.3127824,,,,,,47248686.981997,,,,696382232.402967,,107845924.875448,,,,2817188180.8202,,1772988230.52106,,,,,128169898.450657,36691269.3699205,,16572412.1341896,29583318.1669145,84063367.6451171,,,,,,532727002.358633,9829819.92863921,,3576011.36376043,,85854500.9568277,,60094572.5976141,232110310.603106,,,,165157971.853737,0.0,,
2020-03-08,148060284561.061,22079071206.5242,4687746177.07248,2640090329.1064,,464091836.60469,9066135755.41842,270393757.766826,,1122415113.36029,,,991275581.819546,,5060001279.9493,1625704995.8065,,59287160.0123193,3323571635.84575,,991604550.477367,118613644.522979,,,755313500.092951,,170823982.223602,,592048092.003542,,,726968495.221109,0.0,1027960316.7492,283787345.781,37069269.8115248,,,,,,,,,263697301.887119,509850879.954685,985094218.523106,,,97583100.0747009,13279264.2412158,11501194.3920647,20536979.3734844,,,,,190661465.765142,,,,,,,,,3625901373.83269,,36098802.9667624,,10856248.9045821,,,,,,48388793.025059,,,,714399873.303165,,102046604.638117,,,,2832740555.24926,,1829363684.19834,,,,,103062111.754523,38674908.514258,,16770323.4299073,30154692.7299712,86139174.9965576,,,,,,536530617.784286,9848010.96139291,,3523874.0412964,,85923371.7949005,,60545837.1909619,236307302.858953,,,,160693152.075405,0.0,,
2020-03-07,162684945902.611,26164459703.9251,4643212804.93656,3138663735.94167,,459837844.059459,10387966255.3492,297267547.21324,,1268987676.91181,,,1136886287.17234,,6059789428.47987,1604271178.986,,74001434.4745654,3889681823.51436,,966964369.622395,121052984.226325,,,909500478.762192,,189003828.243551,,690453897.654127,,,798629239.494718,0.0,1183231787.03693,320146640.184,43050533.2203828,,,,,,,,,321495709.831609,604908099.882997,1143443765.34459,,,118666551.387047,14808683.6780277,14054100.3535956,23783661.2778366,,,,,220105447.930166,,,,,,,,,4290029659.02659,,42449345.8048433,,12819774.9296081,,,,,,56756834.8832385,,,,819819985.817904,,103107511.404054,,,,3366250140.18947,,2103907640.52139,,,,,121446441.357152,46218474.6999138,,18996110.4916519,33729110.7730513,95140451.6653315,,,,,,622842736.703607,11187317.4819869,,3715290.68847016,,101847662.647059,,67786989.8789589,258771388.78902,,,,192358527.945849,0.0,,
2020-03-06,166548261959.532,26785082138.7094,4635080376.65002,3311126110.17808,,458672760.109281,10695465318.1854,308500232.532776,,1333906156.74258,,,1216011488.4601,,6390490063.23589,1475252493.0675,,68532857.9575819,4048469920.73801,,963075133.972102,123080291.698635,,,953210278.427785,,197511040.823556,,733034138.910897,,,808707031.148077,0.0,1238698121.77052,329930312.7486,45830588.5535329,,,,,,,,,340380562.514343,580824495.43219,1204150798.8518,,,117013564.274168,15342948.8701839,13951710.7104662,25004593.4919591,,,,,242096373.888049,,,,,,,,,4488244297.53,,41678620.3650017,,13449162.6172102,,,,,,59701158.7101341,,,,870833842.465777,,100498190.20087,,,,3526549521.79772,,2222048926.48317,,,,,123648125.60409,51457319.1685866,,19542775.3743301,34429827.6821205,103300674.28402,,,,,,646572388.799175,11459743.5988813,,3875084.4948939,,105034475.790297,,68323766.2260995,268768445.222558,,,,205031239.525343,0.0,,
2020-03-05,165731679917.865,25213804821.1574,4654076713.83276,3235479596.34218,,459970199.764548,10497998118.4859,309716478.811719,,1323762215.23272,,,1193079626.01709,,6176550379.28158,1357836407.0355,,72903349.8499583,3985045688.73304,,963673673.057543,118581272.439212,,,953664875.849581,,154406880.494258,,717116869.318614,,,814557421.29238,0.0,1208503878.04449,328101437.2572,46639694.0028088,,,,,,,,,338932249.314011,539739505.538561,1199075142.03513,,,123222860.126463,14271217.721053,14009017.1864507,24713292.155936,,,,,243850399.994028,,,,,,,,,4406176623.16014,,42966407.9010981,,13267070.681592,,,,,,58333271.1947823,,,,852607656.721244,,97165524.7371075,,,,3477934568.51885,,2168737648.46965,,,,,127548530.130346,50240605.767355,,19075421.2654976,34747069.9370056,100205689.55736,,,,,,640929579.337487,11564324.5799287,,4023207.84624084,,103267530.221669,,68771099.1443251,262823457.783305,,,,210730188.310052,0.0,,
2020-03-04,159807857328.088,24688386921.3985,4645253482.97015,3104386462.91301,,463047219.369069,10267618514.5654,296360513.877235,,1270530335.45688,,,1180988153.23037,,5846410856.62681,1437989315.749,,69182530.8018545,3877791381.7986,,951973286.146035,117832570.254939,,,924996732.626037,,141383594.086644,,713568207.269109,,,783224961.033965,0.0,1184959544.66144,324447439.614,46642024.85444,,,,,,,,,332264114.875244,536141052.843347,1150133579.82678,,,114707921.0913,12654754.8457373,12452413.9441335,24541224.9900101,,,,,251347516.670119,,,,,,,,,4233580943.68089,,43330541.6668031,,13130798.8289397,,,,,,58877981.4134434,,,,828740118.797438,,97311067.1361973,,,,3310676569.95592,,2135580289.05513,,,,,131880929.273901,48274033.3349583,,18329055.0399111,33561282.9760165,104797065.87406,,,,,,619280928.25491,11097240.2306364,,4003833.96809447,,101921875.879637,,68221036.4197813,254426985.397984,,,,183239634.403451,0.0,,
2020-03-03,160383579416.238,24681090482.5459,4653959468.47611,3054303980.86366,,453161638.628934,10261064959.0686,308838196.564191,,1264228223.88335,,,1151648273.92652,,6028722893.46789,1456668504.7215,,60062273.3630401,3926290828.60851,,953944739.417507,117180432.953791,,,988367177.806239,,140203308.130223,,692148313.001782,,,781658919.390515,0.0,1180080996.93165,328995927.9042,42485207.4725537,,,,,,,,,321716783.586165,530561289.342899,1153408422.64007,,,114734400.336354,13192701.0633882,12164657.7591888,22880979.0582581,,,,,236390251.818608,,,,,,,,,4512752616.89457,,40514948.5157851,,11968309.6888366,,,,,,54707251.825532,,,,817560174.399187,,97340516.1263327,,,,3351907473.58168,,1941765634.40897,,,,,131625541.01505,45410357.6076616,,18282508.0197132,34561214.9392653,101739524.289422,,,,,,623938144.101345,11025358.6091734,,3822139.03147605,,96756752.647459,,69092073.7694845,254776564.843729,,,,174668311.361119,0.0,,
2020-03-02,161861167745.164,25347534007.3968,4619155546.53178,3081814362.18337,,448782632.371346,10452240984.0815,290189207.4532,,1269212106.98833,,,1166572861.47962,,6166436211.08184,1382008328.8235,,54322288.6362888,3916306948.94335,,954473857.568712,117608067.746088,,,977132188.98757,,129280181.559638,,702641441.188421,,,761159288.373387,0.0,1196467589.54798,344517289.1178,40815295.3021878,,,,,,,,,321613122.514559,564527776.066229,1196179395.22973,,,111037764.826079,13632853.3731643,12308540.6394115,23446675.493648,,,,,237611862.821463,,,,,,,,,4602595814.36205,,42983275.0500462,,12249410.9354444,,,,,,53718467.0477033,,,,846635063.869522,,97612818.5337278,,,,3393218764.44169,,1954591312.91922,,,,,147461039.106643,44053136.766505,,18418860.8659906,35825839.302814,92289934.6533597,,,,,,620543345.564192,11119588.5653229,,3717795.38805552,,102975739.094498,,70746349.7297481,257452355.359236,,,,175392610.540633,0.0,,
2020-03-01,156238987739.907,24069393931.8345,4644680725.41246,2949478829.75178,,439323845.463054,10018780809.1288,281031073.159536,,1190893585.98464,,,1100215361.47396,,5735791486.2574,1260253650.1835,,49764708.671831,3720790354.56804,,956124212.551487,116656789.945839,,,902890981.979805,,115805122.578464,,642291145.531368,,,731917787.692052,0.0,1136566220.93594,328119558.2208,37240643.3850428,,,,,,,,,301520649.110552,537061422.878216,1130665391.85118,,,102539564.672343,13493578.2199606,11683802.053156,21754398.2201527,,,,,187558529.976888,,,,,,,,,4182980992.03155,,40407775.0752336,,11662710.365631,,,,,,54040032.5314094,,,,801741236.698123,,96744155.9994191,,,,3253825123.55314,,1842690210.53839,,,,,134834249.718657,38993853.8400585,,17690262.9773879,32303537.9781322,81571222.4292848,,,,,,587699443.660697,10858936.6081919,,3610312.38459501,,87640104.519582,,69363766.3107373,247242795.184668,,,,159618138.897841,0.0,,
2020-02-29,156895988083.74,24162913195.453,4671931513.54085,3046045199.85467,,441099168.797501,10121531622.8118,276061991.843286,,1232603349.42375,,,1108881471.24083,,5644119541.8221,1229586427.4085,,52042240.406125,3758049403.71261,,964112150.058444,118561821.857559,,,861588474.477356,,113519408.771962,,663472638.320328,,,723320621.255632,0.0,1160906895.88923,351604426.9266,38685117.4123162,,,,,,,,,313898271.253377,549305867.408828,1161176481.7045,,,103307844.251478,13656370.7910186,12169127.3131875,21901455.3211232,,,,,195556605.507885,,,,,,,,,3885583525.15431,,39849631.2245671,,11333050.324647,,,,,,47971685.4494341,,,,789886313.547964,,100694934.568657,,,,3261098547.94502,,1935866745.54779,,,,,147308271.1915,38955552.5280225,,17441434.2843096,32089115.602501,87931982.2940685,,,,,,597050326.21932,11017523.9748246,,3554455.6519743,,87030366.649365,,63750504.2322245,250727134.06067,,,,144301012.212307,0.0,,
2020-02-28,158211707018.784,24919509264.9173,4628852893.80102,2932619603.72038,,436244469.921987,10344935599.445,282688554.427628,,1260479441.90706,,,1137338039.02701,,5740614858.6602,1369785415.5825,,51239257.4843943,3835945102.94536,,953501080.867419,120392079.229883,,,865086164.343054,,116006923.837242,,674353994.597883,,,736801327.841805,0.0,1178058217.00219,337530174.855,39252309.4663783,,,,,,,,,317660848.148392,573369643.284356,1190041266.61393,,,107303163.46567,14258366.08352,12798527.5069194,21900491.9731607,,,,,203389225.079622,,,,,,,,,3952595223.394,,41686216.592115,,11627546.4250391,,,,,,49251935.8932534,,,,794690611.709134,,102623187.169345,,,,3229727115.84214,,1940671281.06909,,,,,147946304.758375,41958485.2586694,,18464367.9661774,30035766.8388618,79721045.9570389,,,,,,600435563.294598,11306815.4081575,,3548444.0158499,,84511223.4217219,,62919061.6842859,251829893.255457,,,,144821046.455291,0.0,,
2020-02-27,160238496932.208,24915636230.767,4635002128.78591,2974261568.15286,,438638697.645043,10373699552.576,286998184.928365,,1288192612.52669,,,1129478246.42984,,5916790682.82856,1485218289.4955,,50159231.7303973,3947440768.73214,,948201522.284282,121381742.718032,,,893833375.633964,,119987781.062246,,703116967.2496,,,740949090.779307,0.0,1212527970.57417,331827242.895,40871560.3880329,,,,,,,,,320753474.398137,558388265.004856,1219212492.53182,,,106433465.597191,14452864.1608966,12893723.739395,22151611.7569065,,,,,218133827.528381,,,,,,,,,4145814247.85575,,42325202.3989571,,11533670.2307806,,,,,,48552389.6054828,,,,807385702.383804,,103620292.296947,,,,3315685386.28145,,1964176570.40861,,,,,157596915.737082,43292296.3349015,,18145502.0987371,30272623.7483486,80718768.3086373,,,,,,598305664.634774,10759146.8258487,,3623936.78251283,,87656193.732618,,64748532.9278217,234922687.149001,,,,144058873.109872,0.0,,
2020-02-26,160879489024.207,24794645345.3129,4655096433.92913,2923955253.7331,,426520181.676231,10099606649.3126,288866739.024308,,1282176760.61893,,,1098722723.1305,,5794654846.6441,1436028024.102,,47030877.2976994,3915328585.38115,,926938497.290073,121815770.729518,,,893319146.476247,,107953431.361358,,699199831.283537,,,733000834.744486,0.0,1198211736.29084,340839167.004,40659374.4820594,,,,,,,,,309657654.947236,536575769.263251,1237640628.45137,,,103027476.742431,14815751.979561,12802345.0349649,21867983.4324118,,,,,213879056.889262,,,,,,,,,4117499598.49496,,42153170.5759755,,11050118.9622027,,,,,,48417669.9195722,,,,777773458.771436,,102393169.433406,,,,3263161979.36356,,1944957317.08054,,,,,131750769.198622,40774182.4203143,,18344332.8852157,29178855.5779328,74932280.7422133,,,,,,606607610.654059,10088100.6031333,,3656023.67084661,,96670225.1395194,,61866358.5479905,221047277.983144,,,,143578629.685308,0.0,,
2020-02-25,170369581557.89,27223398194.7017,4649118779.91538,3164000936.0656,,423578415.443284,11086614590.0189,305747426.670276,,1461349871.33899,,,1270525043.87868,,6477225286.86768,1502220388.732,,48937856.991541,4567178980.03405,,904972496.431673,121350906.753676,,,1076972818.9296,,117947567.38418,,774157678.921855,,,817106579.579784,0.0,1319900179.08415,337940864.571,45038890.5289347,,,,,,,,,346439972.425954,584427107.095822,1340790515.79501,,,117989848.723109,15291707.5413474,14505329.9916155,25384981.4377309,,,,,228402534.124501,,,,,,,,,4752645344.45959,,44711758.2797402,,12316541.1135959,,,,,,53918286.7312199,,,,877352597.332987,,103244845.305434,,,,3763730479.41125,,1977735060.39286,,,,,145564245.030701,45838166.6447384,,19933833.9460856,31510298.251951,88277605.5774574,,,,,,692508896.705464,11577017.5053032,,3662258.53796556,,92892364.2345114,,67085264.5255472,238840348.626726,,,,160309654.668384,0.0,,
2020-02-24,175977808525.913,29131114036.5722,4636796513.99658,3428670929.20307,,422121609.591653,11839763801.6329,319712946.48606,,1528658724.94663,,,1324236925.30027,,6908442194.53256,1494979036.9325,,53036645.0472743,4846065099.85646,,944775186.298384,119108183.020565,,,1086726639.5642,,125062136.428932,,835592608.096586,,,830180697.610564,0.0,1401822757.3879,367754519.6592,46810049.6135342,,,,,,,,,372585301.332964,627518082.877547,1381318498.17281,,,128438744.64619,15164294.2594874,16364540.9773048,27473209.5382427,,,,,284495543.094395,,,,,,,,,5074420606.74556,,48643112.0175166,,13776593.3483677,,,,,,59582821.4776334,,,,942399481.00936,,102286984.07884,,,,3946894988.92055,,2233408555.30441,,,,,158762267.654449,54334795.1693328,,20910931.2931189,34128498.2375912,93366106.3993461,,,,,,727994273.95887,12386206.1234324,,3827354.04893805,,104633412.614179,,70838758.5521847,252335708.889185,,,,172971285.764456,0.0,,
2020-02-23,180963233539.785,30065188433.327,4633159673.29051,3550727460.84376,,420317423.90953,12368433149.3993,330869854.506872,,1594775788.42061,,,1420667728.21891,,7347916975.01847,1540464065.147,,57050814.6339821,5102126284.54994,,947016530.329874,122509115.600906,,,1132269854.23753,,141199560.054048,,913805636.901916,,,853363548.049844,0.0,1487408610.56904,392517643.9338,53447216.9590707,,,,,,,,,385396489.348607,645559343.992406,1483720712.95982,,,122376217.955239,14645392.2435463,17256953.5641747,29021185.7791721,,,,,264753521.988875,,,,,,,,,5385055786.22365,,51617215.6148982,,15500263.8291052,,,,,,61474664.2384157,,,,1010670403.26894,,101146885.031421,,,,4181807799.4959,,2465440668.52031,,,,,165756254.510903,60676537.0217994,,21608339.1430802,34202805.4499208,100767111.263194,,,,,,772006986.368111,13297437.3533694,,4160282.96342545,,114964720.210796,,75382157.0094259,265439684.6286,,,,183751666.086216,0.0,,
